EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
6976,54,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,2897.0,3,No,11,3,40.0,9,6,2.0,4,3,2,3
1778,33,No,Travel_Frequently,Consultants,2.0,Male,3.0,Divorced,5968.0,1,No,20,4,40.0,9,2,3.0,9,7,2,8
3560,43,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,7510.0,1,No,17,3,40.0,10,1,3.0,10,9,0,9
4496,38,No,Travel_Frequently,Business Operations,4.0,Male,2.0,Married,2991.0,0,Yes,11,3,49.0,7,2,3.0,6,2,1,2
8599,55,No,Travel_Rarely,Business Operations,4.0,Male,2.0,Married,19636.0,4,Yes,18,3,50.0,35,0,3.0,10,9,1,4
6448,31,No,Travel_Rarely,Consultants,1.0,Female,4.0,Divorced,1129.0,1,Yes,11,3,47.0,1,4,3.0,1,0,0,0
9674,39,No,Travel_Rarely,Sales,4.0,Male,1.0,Single,13341.0,0,No,12,3,40.0,21,3,3.0,20,8,11,10
4066,42,No,Non-Travel,Consultants,2.0,Male,3.0,Single,4332.0,1,No,12,3,40.0,20,2,3.0,20,9,3,7
2250,31,No,Non-Travel,Consultants,3.0,Female,3.0,Married,11031.0,4,No,20,4,40.0,13,2,4.0,11,7,4,8
6626,54,No,Travel_Rarely,Consultants,3.0,Female,1.0,Single,4440.0,6,Yes,19,3,48.0,9,3,3.0,5,2,1,4
8561,24,No,Travel_Rarely,Consultants,2.0,Male,3.0,Single,4617.0,1,No,12,3,40.0,4,2,2.0,4,3,1,2
4885,23,No,Travel_Rarely,Consultants,2.0,Male,4.0,Single,2647.0,1,No,13,3,40.0,5,6,4.0,5,2,1,4
1549,40,No,Travel_Frequently,Consultants,3.0,Female,3.0,Married,6323.0,1,No,11,3,40.0,10,2,4.0,10,9,9,4
1747,40,No,Travel_Rarely,Sales,2.0,Female,2.0,Married,5677.0,3,No,14,3,40.0,15,4,3.0,11,8,5,10
7813,25,No,Travel_Rarely,Business Operations,3.0,Female,2.0,Married,2187.0,4,No,14,3,40.0,6,3,3.0,2,0,1,2
1699,30,No,Travel_Rarely,Consultants,2.0,Male,2.0,Married,3748.0,1,No,13,3,40.0,12,6,2.0,12,8,1,7
1763,25,No,Travel_Rarely,Consultants,1.0,Male,3.0,Divorced,3977.0,6,Yes,19,3,51.0,7,2,2.0,2,2,0,2
4537,47,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,8633.0,2,No,23,4,40.0,25,3,3.0,17,14,12,11
1791,33,No,Non-Travel,Consultants,2.0,Male,3.0,Divorced,2008.0,1,No,12,3,40.0,1,2,2.0,1,1,0,0
7099,38,No,Travel_Rarely,Sales,4.0,Male,2.0,Married,4440.0,0,No,15,3,40.0,16,3,3.0,15,13,5,8
7052,31,No,Travel_Rarely,Sales,2.0,Male,3.0,Married,3067.0,0,No,19,3,40.0,3,1,3.0,2,2,1,2
4052,38,No,Travel_Frequently,Consultants,4.0,Male,3.0,Married,5321.0,2,No,11,3,40.0,10,1,3.0,8,3,7,7
7650,42,No,Travel_Rarely,Consultants,4.0,Male,1.0,Divorced,5410.0,6,Yes,17,3,51.0,9,3,2.0,4,3,1,2
2065,41,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,2782.0,3,No,22,4,40.0,12,3,3.0,5,3,1,0
9239,47,No,Non-Travel,Consultants,1.0,Female,2.0,Married,11957.0,0,No,18,3,40.0,14,3,1.0,13,8,5,12
1491,35,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,2660.0,7,Yes,11,3,49.0,5,3,3.0,2,2,2,2
5804,22,No,Travel_Rarely,Consultants,2.0,Male,3.0,Single,3375.0,0,No,12,3,40.0,4,2,4.0,3,2,1,2
5600,35,No,Travel_Rarely,Consultants,4.0,Male,3.0,Single,5098.0,1,No,19,3,40.0,10,5,3.0,10,7,0,8
5601,33,No,Travel_Rarely,Consultants,2.0,Female,4.0,Married,4878.0,0,Yes,13,3,47.0,10,6,3.0,9,7,8,1
3700,32,No,Travel_Rarely,Consultants,4.0,Female,2.0,Single,2837.0,1,No,13,3,40.0,6,3,3.0,6,2,4,1
6488,40,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,2406.0,8,No,19,3,40.0,8,3,2.0,1,0,0,0
2001,32,No,Travel_Rarely,Sales,4.0,Male,2.0,Married,2269.0,0,No,14,3,40.0,3,2,3.0,2,2,2,2
9110,39,No,Travel_Rarely,Consultants,1.0,Male,4.0,Single,4108.0,7,No,13,3,40.0,18,2,3.0,7,7,1,7
3896,38,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,13206.0,3,No,12,3,40.0,20,3,3.0,18,16,1,11
8156,32,No,Travel_Rarely,Sales,4.0,Female,4.0,Married,10422.0,1,No,19,3,40.0,14,3,3.0,14,10,5,7
6450,37,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,13744.0,1,Yes,25,4,47.0,16,2,3.0,16,11,6,8
7146,25,No,Travel_Rarely,Sales,2.0,Female,3.0,Divorced,4907.0,0,Yes,22,4,53.0,6,3,2.0,5,3,0,4
4464,52,No,Non-Travel,Sales,4.0,Male,4.0,Divorced,3482.0,2,No,15,3,40.0,16,3,2.0,9,8,0,0
8111,44,No,Travel_Rarely,Consultants,3.0,Male,4.0,Single,2436.0,6,Yes,12,3,49.0,6,2,3.0,4,3,1,2
8502,21,No,Travel_Rarely,Sales,1.0,Male,1.0,Single,2380.0,1,Yes,11,3,48.0,2,6,3.0,2,2,1,2
6906,39,No,Non-Travel,Consultants,3.0,Male,4.0,Single,19431.0,2,No,13,3,40.0,21,3,2.0,6,0,1,3
1421,23,Yes,Travel_Frequently,Sales,3.0,Male,1.0,Married,1790.0,1,No,19,3,40.0,1,3,2.0,1,0,1,0
8975,36,No,Travel_Rarely,Sales,3.0,Female,4.0,Married,7644.0,0,No,19,3,40.0,10,2,3.0,9,7,3,4
5918,36,No,Travel_Frequently,Consultants,2.0,Female,2.0,Divorced,5131.0,7,No,13,3,40.0,18,3,3.0,4,2,0,2
3559,56,No,Non-Travel,Consultants,4.0,Male,3.0,Divorced,6306.0,1,No,21,4,40.0,13,2,2.0,13,12,1,9
3880,29,Yes,Travel_Rarely,Consultants,4.0,Male,4.0,Married,4787.0,9,Yes,14,3,50.0,4,3,4.0,2,2,2,2
1848,42,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,18880.0,5,No,11,3,40.0,24,2,2.0,22,6,4,14
5734,56,Yes,Travel_Rarely,Consultants,2.0,Male,3.0,Married,2339.0,8,No,11,3,40.0,14,4,1.0,10,9,9,8
5156,41,No,Travel_Rarely,Consultants,4.0,Female,2.0,Married,13570.0,0,No,23,4,40.0,21,3,3.0,20,7,0,10
2742,34,No,Travel_Rarely,Sales,3.0,Female,3.0,Married,6712.0,1,No,21,4,40.0,8,2,3.0,8,7,1,7
2267,36,No,Non-Travel,Sales,4.0,Male,4.0,Divorced,5406.0,1,No,24,4,40.0,15,4,2.0,15,12,11,11
6379,41,No,Travel_Rarely,Sales,3.0,Male,2.0,Divorced,8938.0,2,No,11,3,40.0,14,5,3.0,5,4,0,4
4950,32,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2439.0,1,No,14,3,40.0,4,4,3.0,4,2,1,2
2837,35,No,Travel_Rarely,Business Operations,4.0,Female,4.0,Single,8837.0,1,Yes,16,3,47.0,9,2,3.0,9,0,1,7
7940,38,No,Travel_Rarely,Sales,2.0,Female,4.0,Married,5343.0,1,No,11,3,40.0,10,1,3.0,10,7,1,9
1886,50,Yes,Travel_Frequently,Sales,4.0,Male,3.0,Divorced,6728.0,7,No,12,3,40.0,12,3,3.0,6,3,0,1
3868,36,No,Travel_Rarely,Sales,4.0,Female,4.0,Married,6652.0,4,No,13,3,40.0,8,2,2.0,6,3,0,0
7925,45,No,Travel_Rarely,Sales,3.0,Female,3.0,Single,4850.0,8,No,15,3,40.0,8,3,3.0,5,3,0,1
5556,40,No,Travel_Rarely,Consultants,4.0,Male,3.0,Single,2809.0,2,No,14,3,40.0,8,2,3.0,2,2,2,2
4011,35,No,Travel_Frequently,Consultants,4.0,Male,3.0,Married,5689.0,1,Yes,14,3,45.0,10,2,4.0,10,2,0,2
1941,40,No,Travel_Rarely,Consultants,4.0,Female,3.0,Married,2001.0,2,No,14,3,40.0,20,2,3.0,5,3,0,2
7247,35,No,Travel_Rarely,Consultants,4.0,Female,4.0,Married,2977.0,1,No,12,3,40.0,4,5,3.0,4,3,1,1
3282,29,No,Travel_Rarely,Consultants,2.0,Male,2.0,Married,4025.0,4,Yes,13,3,49.0,10,2,3.0,4,3,0,3
5703,29,No,Travel_Rarely,Consultants,4.0,Female,1.0,Single,3785.0,1,No,14,3,40.0,5,3,1.0,5,4,0,4
2852,50,Yes,Travel_Rarely,Sales,3.0,Male,1.0,Divorced,10854.0,4,Yes,13,3,50.0,20,3,3.0,3,2,2,0
7612,39,No,Travel_Rarely,Sales,1.0,Female,4.0,Married,12031.0,0,No,11,3,40.0,21,2,2.0,20,9,9,6
4515,31,No,Non-Travel,Consultants,3.0,Male,1.0,Single,9936.0,0,No,19,3,40.0,10,2,3.0,9,4,1,7
7923,26,No,Travel_Rarely,Sales,3.0,Female,3.0,Single,2966.0,0,No,18,3,40.0,5,2,3.0,4,2,0,0
5595,36,No,Travel_Frequently,Consultants,2.0,Male,4.0,Married,2571.0,4,No,17,3,40.0,17,3,3.0,5,2,0,3
7286,39,No,Travel_Rarely,Consultants,1.0,Male,1.0,Married,9991.0,4,No,15,3,40.0,9,5,3.0,7,7,1,7
7704,27,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,6142.0,1,Yes,20,4,49.0,6,0,3.0,6,2,0,3
6093,49,No,Travel_Frequently,Sales,3.0,Male,2.0,Married,5390.0,2,No,14,3,40.0,17,3,2.0,9,6,0,8
6026,34,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,4404.0,2,No,12,3,40.0,6,3,4.0,4,3,1,2
9465,56,Y,Travel_Rarely,Female,2.0,Sales,4.0,Single,4993.0,7,Yes,6,3,64.0,8,0,1.0,6,4,0,5
6264,21,No,Travel_Rarely,Consultants,2.0,Male,4.0,Single,,1,No,12,3,40.0,0,5,3.0,0,0,0,0
5560,23,No,Travels_Rarely,Consultants,2.0,MMale,4.0,Single,,1,No,10,4,40.0,0,2,3.0,1,1,0,1
1215,26,,Travel_Rarely,Business Operations,,Female,,Married,,1,No,22,4,40.0,8,2,,8,7,5,3
5988,26,,Travel_Rarely,Business Operations,2.0,Female,3.0,Married,4023.0,1,No,18,4,40.0,7,2,2.0,7,3,0,2
6388,26,NO,Travel_Frequently,Consultants,3.0,Female,3.0,Married,2544.0,1,No,18,3,45.0,7,3,3.0,7,7,7,7
7794,36a,No,Travel_Rarely,Consultants,4.0,Female,3.0,Married,4663.0,9,No,12,3,51.0,7,2,3.0,3,2,1,1
6680,40,N,Non-Travel,Consultants,4.0,M,3.0,D,3935.0,3,No,11,3,40.0,11,2,4.0,8,6,1,6
3190,33,Yes,TRAVEL_RARELY,Consultants,4.0,Male,3.0,Single,2686.0,1,,13,3,40.0,10,2,2.0,10,8,8,10
9017,38,no,rarely_travel,Consultants,2.0,Female,3.0,Married,3700.0,1,,0,2,46.0,5,3,3.0,5,4,0,3
2477,32,No,Travel_Frequently,Sales,4.0,male,4.0,Single,4802.0,8,,13,3,50.0,4,2,4.0,1,1,0,1
3238,36,No,Non-Travel,Consultants,4.0,Female,3.0,Married,4802.0,2,No,14,3,400.0,15,3,3.0,13,10,10,5
